PAID,MONTH,N_SUBSCRIPTIONS,PRICE,PHONE_NUMBER,DAYS_FROM_PROMO,BOOKS_PAID,N_TRANSACTIONS,N_ITEMS,MAIL,SUBSCR_CANC,MARGIN,DAYS_BETWEEN_TRANSACTIONS,POINT_OF_SALE_BO,POINT_OF_SALE_MI,POINT_OF_SALE_RM,PAYMENT_TYPE_Card,PAYMENT_TYPE_Cash,PAYMENT_TYPE_Coupon,FAV_GENRE_Shojo,FAV_GENRE_Shonen,AGE_<10–14,AGE_15–21,AGE_22–30+,PROP_CONBINI_Alto,PROP_CONBINI_Basso,PROP_CONBINI_Medio
1.0,8,0,10.98,0,29,4,1,4,0,0,29.817136971987537,0,True,False,False,True,False,False,False,True,True,False,False,False,False,True
1.0,6,1,10.9,0,3,1,1,1,0,0,9.13618321949042,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1.0,5,0,11.2,0,29,3,1,1,0,0,28.841448930435448,60,True,False,False,False,True,False,False,True,False,True,False,False,True,False
0.0,10,0,11.0,0,20,1,1,3,0,0,11.704863557968068,0,True,False,False,False,True,False,False,True,False,True,False,False,False,True
1.0,1,1,4.5,0,19,42,42,1,0,1,518.9178776481313,986,True,False,False,False,True,False,False,True,False,True,False,False,True,False
1.0,3,1,8.25,0,19,2,1,4,0,1,22.13032336545769,0,True,False,False,True,False,False,False,True,True,False,False,True,False,False
1.0,3,0,7.6,0,28,3,1,1,0,0,28.841448930435448,224,False,True,False,False,False,True,False,True,True,False,False,False,True,False
1.0,7,2,9.95,0,17,3,1,3,0,0,28.841448930435448,230,False,False,True,True,False,False,False,True,False,False,True,False,False,True
1.0,10,0,7.299999999999999,0,3,3,1,2,0,0,28.841448930435448,141,True,False,False,False,True,False,False,True,False,True,False,False,True,False
0.0,8,0,15.1,0,15,8,2,4,0,0,85.9688487642161,200,False,True,False,True,False,False,False,True,False,True,False,True,False,False
1.0,5,0,13.0,0,22,2,2,3,0,0,25.240557883880157,155,True,False,False,False,False,True,False,True,True,False,False,True,False,False
0.0,8,1,12.51,0,22,3,1,3,0,0,28.841448930435448,233,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1.0,6,0,11.0,0,4,2,1,2,0,0,20.635849766907903,0,True,False,False,False,True,False,False,True,False,True,False,True,False,False
1.0,6,0,9.0,0,3,3,1,1,0,0,28.841448930435448,83,True,False,False,False,True,False,False,True,False,False,True,False,True,False
1.0,10,0,10.81,0,5,2,1,3,0,0,17.10171512669168,0,False,True,False,True,False,False,True,False,False,True,False,False,False,True
1.0,3,0,5.8,0,19,6,3,3,0,0,51.35134463022777,195,True,False,False,False,True,False,False,True,False,True,False,False,False,True
1.0,7,1,11.43,0,22,2,1,4,0,0,19.96617443611064,0,True,False,False,True,False,False,False,True,False,True,False,True,False,False
1.0,3,0,9.54,0,31,8,3,2,0,0,72.90462321760273,220,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,3,4,12.95,0,13,2,1,3,0,3,12.775381058919784,0,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1.0,9,0,9.9,0,10,3,1,3,0,0,28.841448930435448,321,True,False,False,False,True,False,False,True,False,False,True,True,False,False
1.0,10,2,9.1,0,19,3,1,3,0,0,28.841448930435448,43,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,5,1,6.9,1,3,44,28,3,1,0,297.5743272512348,104,True,False,False,False,False,True,False,True,False,False,True,True,False,False
1.0,8,0,8.0,0,20,3,2,2,0,0,44.07748824113207,200,True,False,False,False,True,False,False,True,False,True,False,True,False,False
1.0,1,1,8.7,0,3,2,1,3,0,0,25.91398576964294,0,True,False,False,False,True,False,False,True,False,True,False,False,False,True
1.0,10,0,7.0,0,5,3,1,3,0,0,28.841448930435448,126,False,False,True,False,True,False,False,True,False,False,True,False,False,True
1.0,4,1,9.64,0,29,3,1,3,0,0,29.87657131176094,0,False,False,True,True,False,False,False,True,False,True,False,False,False,True
1.0,1,1,8.1,0,26,1,1,2,0,0,9.09169509357752,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1.0,6,2,22.0,1,26,3,1,5,1,0,28.841448930435448,101,True,False,False,True,False,False,False,True,False,False,True,False,False,True
0.0,6,0,12.0,0,20,3,1,2,0,0,28.841448930435448,97,True,False,False,False,True,False,False,True,False,True,False,True,False,False
1.0,7,1,6.5,0,29,77,35,3,0,0,836.436878505735,758,True,False,False,False,False,True,False,True,True,False,False,True,False,False
1.0,8,1,11.79,0,15,3,1,2,0,0,28.841448930435448,317,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,4,0,7.1,0,28,3,1,3,0,0,28.841448930435448,260,False,True,False,False,True,False,False,True,True,False,False,False,False,True
1.0,6,1,10.9,0,12,3,1,3,0,0,28.841448930435448,571,False,True,False,True,False,False,True,False,False,False,True,False,False,True
1.0,6,0,6.5,0,3,11,5,1,0,0,119.71607759472148,317,False,True,False,False,False,True,False,True,False,True,False,False,True,False
1.0,7,0,16.86,0,1,3,1,5,0,0,28.841448930435448,211,False,False,True,True,False,False,False,True,False,True,False,True,False,False
1.0,6,2,11.66,0,7,1,1,2,0,3,10.653490780471557,0,False,False,True,True,False,False,False,True,True,False,False,False,True,False
1.0,4,0,5.21,0,24,6,2,2,0,0,66.45350612076464,249,True,False,False,True,False,False,True,False,True,False,False,False,True,False
1.0,3,0,10.3,0,29,4,4,2,0,0,54.929208551562574,278,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,1,2,8.1,0,3,3,1,4,0,0,28.841448930435448,119,True,False,False,True,False,False,True,False,True,False,False,True,False,False
1.0,6,0,10.82,0,29,1,1,2,0,0,12.978621891741078,0,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,8,0,10.0,0,28,8,2,2,0,0,82.84204977944596,252,True,False,False,False,False,True,False,True,False,True,False,False,True,False
1.0,10,0,12.33,0,3,3,1,3,0,0,28.841448930435448,226,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,3,0,4.07,0,29,5,2,2,0,0,57.55372407270514,190,True,False,False,False,True,False,False,True,False,True,False,False,True,False
1.0,10,1,11.37,0,30,1,1,5,0,0,12.547560565270174,0,True,False,False,True,False,False,True,False,False,True,False,True,False,False
1.0,1,0,6.5,0,4,16,10,2,0,0,215.38119834210642,463,True,False,False,False,False,True,False,True,False,True,False,True,False,False
1.0,10,0,10.5,0,1,3,1,2,0,0,28.841448930435448,278,False,True,False,False,True,False,False,True,False,True,False,False,True,False
1.0,5,0,11.61,0,6,3,1,2,0,0,28.841448930435448,90,True,False,False,True,False,False,True,False,False,True,False,True,False,False
1.0,6,0,9.1,0,29,4,2,2,0,0,42.72719537007786,172,False,True,False,True,False,False,False,True,True,False,False,False,True,False
1.0,1,1,6.75,0,16,3,2,4,0,0,38.29636263632439,115,True,False,False,True,False,False,True,False,True,False,False,True,False,False
1.0,3,1,8.39,0,1,1,1,3,0,0,7.529427879046125,0,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,6,1,9.0,0,14,6,2,3,0,0,60.47845740563276,158,True,False,False,False,True,False,False,True,False,True,False,False,False,True
1.0,6,1,13.1,0,27,3,2,3,0,0,27.8754976621356,145,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,5,1,9.95,0,7,3,1,2,0,0,28.841448930435448,27,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,6,0,9.64,0,15,3,2,2,0,0,34.57536727758852,183,True,False,False,False,True,False,False,True,False,True,False,False,True,False
0.0,7,0,11.48,0,16,6,2,4,0,0,41.49915561509091,236,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,10,0,8.08,0,5,5,2,3,0,0,44.67198663892027,175,True,False,False,False,True,False,False,True,True,False,False,False,False,True
0.0,10,1,9.23,0,1,3,1,2,0,0,28.841448930435448,154,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,3,0,9.64,1,27,2,1,6,0,0,17.453556803683,0,False,True,False,True,False,False,False,True,False,True,False,True,False,False
1.0,5,1,8.81,0,8,2,2,2,0,1,20.67317611816295,68,False,True,False,True,False,False,False,True,False,True,False,True,False,False
1.0,1,1,9.53,0,1,1,1,2,0,0,9.380798897603412,0,False,False,True,True,False,False,False,True,False,True,False,False,True,False
1.0,8,1,9.31,0,21,9,4,2,0,0,81.76217293933149,409,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,1,1,3.0999999999999996,0,7,3,1,3,0,0,28.841448930435448,49,True,False,False,False,False,True,False,True,False,True,False,False,False,True
1.0,1,1,8.1,0,12,4,2,3,0,1,37.89472583400677,193,True,False,False,True,False,False,True,False,False,False,True,False,False,True
1.0,10,2,15.0,0,25,9,6,4,0,3,108.39914753373348,258,False,True,False,True,False,False,False,True,False,True,False,True,False,False
1.0,9,0,9.1,0,27,3,1,1,0,0,28.841448930435448,165,False,True,False,False,True,False,False,True,False,False,True,False,True,False
1.0,8,1,9.1,0,10,2,2,2,0,0,20.563434492497052,251,False,False,True,True,False,False,False,True,False,True,False,False,True,False
0.0,10,0,11.5,0,3,5,2,1,0,0,54.65290371403788,181,False,False,True,False,True,False,False,True,False,True,False,False,True,False
1.0,8,3,8.71,0,1,3,1,3,0,0,28.841448930435448,44,True,False,False,False,True,False,False,True,True,False,False,False,False,True
1.0,10,1,15.12,0,21,5,2,3,0,0,59.08514897833172,162,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1.0,5,1,9.78,0,1,5,3,2,0,1,53.17794363778379,310,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1.0,9,1,9.93,0,20,3,1,4,0,0,28.841448930435448,65,True,False,False,True,False,False,False,True,True,False,False,True,False,False
1.0,3,0,8.9,0,8,5,2,4,0,0,53.39454883522421,168,True,False,False,True,False,False,True,False,False,True,False,True,False,False
1.0,7,1,10.48,0,30,1,1,3,0,1,10.321166804540027,0,True,False,False,True,False,False,False,True,False,False,True,True,False,False
1.0,7,2,13.77,0,1,3,1,4,0,0,28.841448930435448,202,True,False,False,True,False,False,False,True,False,False,True,False,False,True
1.0,3,1,10.3,0,30,2,1,1,0,0,23.29519135523936,0,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,10,1,11.86,0,3,3,1,2,0,0,28.841448930435448,310,True,False,False,True,False,False,False,True,False,False,True,True,False,False
1.0,6,0,8.5,0,25,8,5,3,0,1,91.28807946740916,288,False,False,True,False,True,False,False,True,False,True,False,False,False,True
1.0,10,1,14.9,0,13,1,1,2,0,3,11.364506154681067,0,False,False,True,True,False,False,False,True,False,True,False,False,True,False
1.0,7,2,9.3,0,5,3,1,5,0,0,28.841448930435448,258,False,False,True,True,False,False,False,True,True,False,False,True,False,False
1.0,10,1,17.23,0,23,5,1,6,0,0,60.8821856054088,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True
0.0,9,0,13.7,0,21,3,1,3,0,0,28.841448930435448,42,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,1,0,7.1,0,1,2,2,1,0,0,17.78816921313757,84,False,True,False,False,True,False,False,True,False,True,False,False,True,False
1.0,10,1,10.8,0,9,2,1,2,0,0,21.833589500315725,0,True,False,False,True,False,False,True,False,False,True,False,True,False,False
1.0,6,2,14.7,0,10,3,1,5,0,0,28.841448930435448,97,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,6,1,7.2,0,28,3,1,4,0,0,28.841448930435448,79,False,False,True,False,True,False,False,True,False,True,False,True,False,False
1.0,4,0,7.28,0,20,3,1,3,0,0,28.841448930435448,164,True,False,False,False,True,False,False,True,False,True,False,False,False,True
0.0,5,0,11.0,0,16,5,2,3,0,0,67.88947919894065,119,True,False,False,False,False,True,False,True,False,True,False,False,False,True
1.0,8,2,15.03,0,16,3,1,3,0,0,28.841448930435448,183,False,True,False,True,False,False,False,True,False,False,True,False,True,False
1.0,5,2,10.83,0,27,1,1,2,0,1,9.40132657077455,0,False,False,True,True,False,False,False,True,False,True,False,False,True,False
1.0,1,0,8.28,0,25,3,1,4,0,0,28.841448930435448,119,True,False,False,True,False,False,False,True,False,True,False,True,False,False
1.0,9,1,14.94,0,13,3,1,3,0,0,28.841448930435448,34,True,False,False,True,False,False,False,True,False,False,True,False,False,True
1.0,6,1,12.69,0,28,2,1,1,0,1,26.385319292924507,0,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,6,1,8.08,0,29,3,1,2,0,0,28.841448930435448,28,True,False,False,False,True,False,False,True,True,False,False,False,True,False
0.0,6,0,12.99,0,9,2,1,3,0,0,19.737608847115546,0,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1.0,4,0,8.0,0,7,5,3,4,0,0,46.64400948238796,170,True,False,False,False,True,False,False,True,False,True,False,True,False,False
1.0,10,1,10.19,0,31,3,1,2,0,0,28.841448930435448,156,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,7,1,10.35,0,1,1,1,3,0,0,9.847958950168454,0,True,False,False,True,False,False,True,False,True,False,False,False,False,True
1.0,3,1,10.7,0,29,2,1,3,0,0,9.854291608836242,0,False,True,False,False,True,False,False,True,True,False,False,False,False,True
1.0,1,1,7.76,0,8,3,1,3,0,0,28.841448930435448,49,False,False,True,True,False,False,False,True,False,True,False,False,False,True
1.0,4,0,9.5,0,24,3,1,3,0,0,28.841448930435448,247,True,False,False,False,False,True,False,True,False,True,False,True,False,False
1.0,7,1,15.16,0,29,3,1,5,0,0,31.13263904898003,0,False,False,True,True,False,False,False,True,False,True,False,False,False,True
0.0,7,1,11.5,0,7,3,1,4,0,0,28.841448930435448,38,True,False,False,True,False,False,False,True,False,True,False,True,False,False
1.0,7,1,9.32,1,1,4,2,3,1,0,39.22445271966127,253,True,False,False,True,False,False,False,True,True,False,False,False,False,True
1.0,1,1,7.76,0,13,3,1,3,0,0,28.841448930435448,414,True,False,False,False,True,False,False,True,True,False,False,False,True,False
1.0,10,1,9.5,0,9,2,1,2,0,1,19.68056458899556,0,False,True,False,False,True,False,False,True,False,True,False,False,True,False
1.0,8,1,11.94,0,22,3,1,3,0,0,28.841448930435448,134,False,False,True,True,False,False,False,True,False,True,False,False,False,True
1.0,8,1,11.87,0,27,2,1,5,0,1,21.23732686343896,0,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1.0,9,1,17.5,0,12,1,1,4,0,0,13.919448456265783,0,True,False,False,True,False,False,False,True,True,False,False,False,False,True
1.0,5,2,9.95,0,29,3,1,4,0,0,28.841448930435448,156,True,False,False,True,False,False,False,True,False,True,False,True,False,False
1.0,4,0,10.4,0,1,2,1,2,0,0,15.668684032447423,0,False,False,True,False,True,False,False,True,True,False,False,False,True,False
1.0,6,0,12.0,0,13,5,5,2,0,0,54.7500853136485,378,True,False,False,False,True,False,False,True,False,True,False,False,True,False
1.0,9,2,14.94,0,1,3,1,3,0,0,28.841448930435448,34,False,True,False,True,False,False,False,True,False,True,False,False,False,True
1.0,7,4,10.53,0,1,1,1,3,0,0,14.30936549977551,0,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,7,1,11.25,0,5,1,1,2,0,0,11.656221966256695,0,True,False,False,True,False,False,True,False,False,False,True,False,True,False
1.0,1,0,7.9,0,1,1,1,2,0,0,9.513357413683302,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False
1.0,9,1,11.86,0,4,1,1,1,0,2,11.334221980567051,0,False,False,True,True,False,False,True,False,False,False,True,False,True,False
1.0,6,1,11.61,0,1,3,1,2,1,0,28.841448930435448,145,False,False,True,True,False,False,True,False,False,True,False,False,True,False
1.0,6,0,12.0,0,9,2,1,2,0,0,15.7399943406269,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False
1.0,6,0,7.54,0,1,5,3,1,0,0,49.85409697129008,275,False,False,True,False,True,False,False,True,False,True,False,False,True,False
1.0,8,0,16.23,0,20,3,1,3,0,0,28.841448930435448,102,False,True,False,True,False,False,False,True,False,True,False,False,True,False
1.0,9,1,13.9,0,15,2,1,1,0,0,24.191520149551664,0,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1.0,4,0,7.28,0,1,3,1,3,0,0,28.841448930435448,31,True,False,False,False,True,False,False,True,True,False,False,False,False,True
0.0,6,0,9.59,0,8,1,1,3,0,0,12.27279943239671,0,False,True,False,False,True,False,False,True,True,False,False,False,False,True
1.0,6,0,9.5,0,28,1,1,5,0,0,8.053380694451846,0,True,False,False,False,True,False,False,True,False,False,True,True,False,False
1.0,6,0,8.16,0,4,2,2,3,0,0,21.26565270252516,187,True,False,False,True,False,False,True,False,True,False,False,False,False,True
1.0,3,0,5.95,0,1,6,2,2,0,0,56.53795438846336,275,False,False,True,False,True,False,False,True,True,False,False,False,True,False
1.0,4,0,9.13,0,29,5,3,2,0,0,54.74926896211737,113,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,7,0,13.59,0,1,5,3,2,0,0,59.09393491585156,116,False,False,True,True,False,False,False,True,False,True,False,False,True,False
1.0,1,0,8.0,0,24,5,4,2,0,0,51.620697190742,24,False,False,True,False,True,False,False,True,False,False,True,True,False,False
1.0,3,1,6.38,0,20,3,2,2,0,1,15.904223906673579,119,False,True,False,True,False,False,True,False,False,True,False,False,True,False
1.0,8,0,15.06,0,30,2,1,5,1,0,21.451651179722305,0,False,True,False,False,True,False,False,True,True,False,False,False,False,True
1.0,3,2,13.34,0,28,3,1,4,0,0,28.841448930435448,37,False,False,True,True,False,False,False,True,False,True,False,False,False,True
1.0,3,2,14.53,0,12,5,2,6,0,0,54.6101490421725,139,False,True,False,True,False,False,False,True,False,False,True,True,False,False
1.0,8,1,12.78,1,26,1,1,2,1,0,11.05235173245228,0,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1.0,9,1,14.0,0,19,3,1,5,0,0,28.841448930435448,348,False,False,True,False,True,False,False,True,False,True,False,True,False,False
1.0,7,0,6.5,0,28,66,32,1,0,0,478.6221703568945,246,False,True,False,False,False,True,False,True,False,True,False,False,True,False
1.0,10,1,1.1999999999999993,1,13,18,11,2,1,0,198.13267882419672,470,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1.0,4,0,6.5,0,28,2,1,2,0,0,17.55009124255234,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False
1.0,1,0,8.1,0,23,3,3,2,1,0,32.64986476946356,180,True,False,False,False,False,True,False,True,False,True,False,True,False,False
