N_SUBSCRIPTIONS,PRICE,DAYS_FROM_PROMO,N_TRANSACTIONS,N_ITEMS,SUBSCR_CANC,MARGIN,MONTH,DAYS_BETWEEN_TRANSACTIONS,PAYMENT_TYPE_Coupon,POINT_OF_SALE_MI,PHONE_NUMBER,MAIL,AGE_22–30+,PROP_CONBINI_Medio,POINT_OF_SALE_BO,AGE_15–21,PROP_CONBINI_Alto,PAYMENT_TYPE_Card,PAID
2,11.66,7,0.6931471805599453,2,3,2.455605772937984,6,0,False,False,0,0,False,False,False,False,False,True,1
0,5.21,24,1.0986122886681096,2,0,4.211438562337114,4,249,False,False,0,0,False,False,True,False,False,True,1
0,10.3,29,1.6094379124341003,2,0,4.0240867580371935,3,278,False,False,0,0,False,False,True,False,False,True,1
2,8.1,3,0.6931471805599453,4,0,3.3958983308067054,1,119,False,False,0,0,False,False,True,False,True,True,1
0,10.82,29,0.6931471805599453,2,0,2.6375291548179414,6,0,False,False,0,0,False,False,True,False,False,True,1
0,10.0,28,1.0986122886681096,2,0,4.428934668979091,8,252,True,False,0,0,False,False,True,True,False,False,1
0,12.33,3,0.6931471805599453,3,0,3.3958983308067054,10,226,False,False,0,0,False,False,True,True,False,True,1
0,4.07,29,1.0986122886681096,2,0,4.069944693020248,3,190,False,False,0,0,False,False,True,True,False,False,1
1,11.37,30,0.6931471805599453,5,0,2.606206499034607,10,0,False,False,0,0,False,False,True,True,True,True,1
0,6.5,4,2.3978952727983707,2,0,5.377041659381195,1,463,True,False,0,0,False,False,True,True,True,False,1
0,10.5,1,0.6931471805599453,2,0,3.3958983308067054,10,278,False,True,0,0,False,False,False,True,False,False,1
0,11.61,6,0.6931471805599453,2,0,3.3958983308067054,5,90,False,False,0,0,False,False,True,True,True,True,1
0,9.1,29,1.0986122886681096,2,0,3.777970228222367,6,172,False,True,0,0,False,False,False,False,False,True,1
1,6.75,16,1.0986122886681096,4,0,3.6711319608087556,1,115,False,False,0,0,False,False,True,False,True,True,1
1,8.39,1,0.6931471805599453,3,0,2.1435222876300504,3,0,False,False,0,0,False,True,True,True,False,True,1
1,9.0,14,1.0986122886681096,3,0,4.118686827360698,6,158,False,False,0,0,False,True,True,True,False,False,1
1,13.1,27,1.0986122886681096,3,0,3.362993403745751,6,145,False,False,0,0,False,True,True,True,False,True,1
1,9.95,7,0.6931471805599453,2,0,3.3958983308067054,5,27,False,False,0,0,False,False,True,True,False,True,1
0,9.64,15,1.0986122886681096,2,0,3.571653467958843,6,183,False,False,0,0,False,False,True,True,False,False,1
0,11.48,16,1.0986122886681096,4,0,3.7494842078527886,7,236,False,False,0,0,False,True,True,True,False,True,0
0,8.08,5,1.0986122886681096,3,0,3.8214851261176928,10,175,False,False,0,0,False,True,True,False,False,False,1
1,9.23,1,0.6931471805599453,2,0,3.3958983308067054,10,154,False,False,0,0,False,False,True,True,False,True,0
0,9.64,27,0.6931471805599453,6,0,2.915257132594153,3,0,False,True,1,0,False,False,False,True,True,True,1
1,8.81,8,1.0986122886681096,2,1,3.076075372328508,5,68,False,True,0,0,False,False,False,True,True,True,1
1,9.53,1,0.6931471805599453,2,0,2.339957839863116,1,0,False,False,0,0,False,False,False,True,False,True,1
1,9.31,21,1.6094379124341003,2,0,4.415971108445319,8,409,False,False,0,0,False,False,True,False,False,True,1
1,3.1,7,0.6931471805599453,3,0,3.3958983308067054,1,49,True,False,0,0,False,True,True,True,False,False,1
1,8.1,12,1.0986122886681096,3,1,3.660858658758891,1,193,False,False,0,0,True,True,True,False,False,True,1
2,15.0,25,1.9459101490553132,4,3,4.695003097761301,10,258,False,True,0,0,False,False,False,True,True,True,1
0,9.1,27,0.6931471805599453,1,0,3.3958983308067054,9,165,False,True,0,0,True,False,False,False,False,False,1
1,9.1,10,1.0986122886681096,2,0,3.0709990326349526,8,251,False,False,0,0,False,False,False,True,False,True,1
0,11.5,3,1.0986122886681096,1,0,4.019134254510149,10,181,False,False,0,0,False,False,False,True,False,False,0
3,8.71,1,0.6931471805599453,3,0,3.3958983308067054,8,44,False,False,0,0,False,True,True,False,False,False,1
1,15.12,21,1.0986122886681096,3,0,4.0957627058198165,10,162,False,False,0,0,True,False,True,False,False,True,1
1,9.78,1,1.3862943611198906,2,1,3.992273881669111,5,310,False,False,0,0,True,False,True,False,False,True,1
1,9.93,20,0.6931471805599453,4,0,3.3958983308067054,9,65,False,False,0,0,False,False,True,False,True,True,1
0,8.9,8,1.0986122886681096,4,0,3.9962639436061678,3,168,False,False,0,0,False,False,True,True,True,True,1
1,10.48,30,0.6931471805599453,3,1,2.426674142069224,7,0,False,False,0,0,True,False,True,False,True,True,1
2,13.77,1,0.6931471805599453,4,0,3.3958983308067054,7,202,False,False,0,0,True,True,True,False,False,True,1
1,10.3,30,0.6931471805599453,1,0,3.190278444148699,3,0,False,False,0,0,False,False,True,False,False,True,1
1,11.86,3,0.6931471805599453,2,0,3.3958983308067054,10,310,False,False,0,0,True,False,True,False,True,True,1
0,8.5,25,1.791759469228055,3,1,4.524914983302688,6,288,False,False,0,0,False,True,False,True,False,False,1
1,14.9,13,0.6931471805599453,2,3,2.5148299612094465,10,0,False,False,0,0,False,False,False,True,False,True,1
2,9.3,5,0.6931471805599453,5,0,3.3958983308067054,7,258,False,False,0,0,False,False,False,False,True,True,1
1,17.23,23,0.6931471805599453,6,0,4.1252323451426784,10,0,False,True,0,0,True,True,False,False,False,True,1
0,13.7,21,0.6931471805599453,3,0,3.3958983308067054,9,42,False,False,0,0,False,True,True,True,False,True,0
0,7.1,1,1.0986122886681096,1,0,2.933227374571794,1,84,False,True,0,0,False,False,False,True,False,False,1
1,10.8,9,0.6931471805599453,2,0,3.128232675529067,10,0,False,False,0,0,False,False,True,True,True,True,1
2,14.7,10,0.6931471805599453,5,0,3.3958983308067054,6,97,False,False,0,0,False,True,True,True,False,True,1
1,7.2,28,0.6931471805599453,4,0,3.3958983308067054,6,79,False,False,0,0,False,False,False,True,True,False,1
0,7.28,20,0.6931471805599453,3,0,3.3958983308067054,4,164,False,False,0,0,False,True,True,True,False,False,1
0,11.0,16,1.0986122886681096,3,0,4.232503469683085,5,119,True,False,0,0,False,True,True,True,False,False,0
2,15.03,16,0.6931471805599453,3,0,3.3958983308067054,8,183,False,True,0,0,True,False,False,False,False,True,1
2,10.83,27,0.6931471805599453,2,1,2.341933352895063,5,0,False,False,0,0,False,False,False,True,False,True,1
0,8.28,25,0.6931471805599453,4,0,3.3958983308067054,1,119,False,False,0,0,False,False,True,True,True,True,1
1,14.94,13,0.6931471805599453,3,0,3.3958983308067054,9,34,False,False,0,0,True,True,True,False,False,True,1
1,12.69,28,0.6931471805599453,1,1,3.3100070775770445,6,0,False,False,0,0,False,False,True,False,False,True,1
1,8.08,29,0.6931471805599453,2,0,3.3958983308067054,6,28,False,False,0,0,False,False,True,False,False,False,1
0,12.99,9,0.6931471805599453,3,0,3.031948904308842,6,0,False,False,0,0,True,False,True,False,False,True,0
0,8.0,7,1.3862943611198906,4,0,3.863756903044492,4,170,False,False,0,0,False,False,True,True,True,False,1
1,10.19,31,0.6931471805599453,2,0,3.3958983308067054,10,156,False,False,0,0,False,False,True,True,False,True,1
1,10.35,1,0.6931471805599453,3,0,2.383976947098739,7,0,False,False,0,0,False,True,True,False,False,True,1
1,10.7,29,0.6931471805599453,3,0,2.3845605417660574,3,0,False,True,0,0,False,True,False,False,False,False,1
1,7.76,8,0.6931471805599453,3,0,3.3958983308067054,1,49,False,False,0,0,False,True,False,True,False,True,1
0,9.5,24,0.6931471805599453,3,0,3.3958983308067054,4,247,True,False,0,0,False,False,True,True,True,False,1
1,15.16,29,0.6931471805599453,5,0,3.469872306355427,7,0,False,False,0,0,False,True,False,True,False,True,1
1,11.5,7,0.6931471805599453,4,0,3.3958983308067054,7,38,False,False,0,0,False,False,True,True,True,True,0
1,9.32,1,1.0986122886681096,3,0,3.694475087308235,7,253,False,False,1,1,False,True,True,False,False,True,1
1,7.76,13,0.6931471805599453,3,0,3.3958983308067054,1,414,False,False,0,0,False,False,True,False,False,False,1
1,9.5,9,0.6931471805599453,2,1,3.02919435047624,10,0,False,True,0,0,False,False,False,True,False,False,1
1,11.94,22,0.6931471805599453,3,0,3.3958983308067054,8,134,False,False,0,0,False,True,False,True,False,True,1
1,11.87,27,0.6931471805599453,5,1,3.1017722671691295,8,0,False,False,0,0,False,True,True,True,False,True,1
1,17.5,12,0.6931471805599453,4,0,2.7026656273541096,9,0,False,False,0,0,False,True,True,False,False,True,1
2,9.95,29,0.6931471805599453,4,0,3.3958983308067054,5,156,False,False,0,0,False,False,True,True,True,True,1
0,10.4,1,0.6931471805599453,2,0,2.8135317513818965,4,0,False,False,0,0,False,False,False,False,False,False,1
0,12.0,13,1.791759469228055,2,0,4.020878940628716,6,378,False,False,0,0,False,False,True,True,False,False,1
2,14.94,1,0.6931471805599453,3,0,3.3958983308067054,9,34,False,True,0,0,False,True,False,True,False,True,1
4,10.53,1,0.6931471805599453,3,0,2.7284647652951435,7,0,False,False,0,0,False,False,True,True,False,True,1
1,11.25,5,0.6931471805599453,2,0,2.538148949292543,7,0,False,False,0,0,True,False,True,False,False,True,1
0,7.9,1,0.6931471805599453,2,0,2.352646583322305,1,0,True,False,0,0,False,False,True,True,True,False,1
1,11.86,4,0.6931471805599453,1,2,2.5123776738588695,9,0,False,False,0,0,True,False,False,False,False,True,1
1,11.61,1,0.6931471805599453,2,0,3.3958983308067054,6,145,False,False,0,1,False,False,False,True,False,True,1
0,12.0,9,0.6931471805599453,2,0,2.8178007269864156,6,0,False,False,0,0,True,False,False,False,False,False,1
0,7.54,1,1.3862943611198906,1,0,3.92896068898922,6,275,False,False,0,0,False,False,False,True,False,False,1
0,16.23,20,0.6931471805599453,3,0,3.3958983308067054,8,102,False,True,0,0,False,False,False,True,False,True,1
1,13.9,15,0.6931471805599453,1,0,3.2265074358859565,9,0,False,False,0,0,True,False,True,False,False,True,1
0,7.28,1,0.6931471805599453,3,0,3.3958983308067054,4,31,False,False,0,0,False,True,True,False,False,False,1
0,9.59,8,0.6931471805599453,3,0,2.5857167855826106,6,0,False,True,0,0,False,True,False,False,False,False,0
0,9.5,28,0.6931471805599453,5,0,2.2031382453546353,6,0,False,False,0,0,True,False,True,False,True,False,1
0,8.16,4,1.0986122886681096,3,0,3.1030452535258912,6,187,False,False,0,0,False,True,True,False,False,True,1
0,5.95,1,1.0986122886681096,2,0,4.0524448063698495,3,275,False,False,0,0,False,False,False,False,False,False,1
0,9.13,29,1.3862943611198906,2,0,4.0208642974671225,4,113,False,False,0,0,False,False,True,True,False,True,1
0,13.59,1,1.3862943611198906,2,0,4.095908919907174,7,116,False,False,0,0,False,False,False,True,False,True,1
0,8.0,24,1.6094379124341003,2,0,3.963109525063369,1,24,False,False,0,0,True,False,False,False,True,False,1
1,6.38,20,1.0986122886681096,2,1,2.8275635260065317,3,119,False,True,0,0,False,False,False,True,False,True,1
0,15.06,30,0.6931471805599453,5,0,3.1113641606917732,8,0,False,True,0,1,False,True,False,False,False,False,1
2,13.34,28,0.6931471805599453,4,0,3.3958983308067054,3,37,False,False,0,0,False,True,False,True,False,True,1
2,14.53,12,1.0986122886681096,6,0,4.018365721328456,3,139,False,True,0,0,True,False,False,False,True,True,1
1,12.78,26,0.6931471805599453,2,0,2.489259805413408,8,0,False,False,1,1,False,False,True,True,False,True,1
1,14.0,19,0.6931471805599453,5,0,3.3958983308067054,9,348,False,False,0,0,False,False,False,True,True,False,1
0,6.5,28,3.4965075614664802,1,0,6.17299864885077,7,246,True,True,0,0,False,False,False,True,False,False,1
1,1.1999999999999993,13,2.4849066497880004,2,0,5.2939713303200655,10,470,False,False,1,1,False,False,True,False,False,True,1
0,6.5,28,0.6931471805599453,2,0,2.9204747077773225,4,0,True,False,0,0,False,False,True,True,True,False,1
0,8.1,23,1.3862943611198906,2,0,3.5160090373445803,1,180,True,False,0,1,False,False,True,True,True,False,1
0,7.1,3,0.6931471805599453,1,0,3.0174546030730944,1,0,False,False,0,0,False,False,False,True,False,False,1
0,7.0,17,1.0986122886681096,3,0,2.9590267393909535,1,97,False,False,0,0,False,False,True,False,True,False,1
0,10.68,29,1.0986122886681096,4,0,3.751623420848016,9,181,False,False,0,0,False,False,False,True,True,False,1
0,8.08,11,0.6931471805599453,5,0,3.3958983308067054,5,131,False,False,0,0,False,False,True,True,True,False,1
2,13.14,5,0.6931471805599453,3,0,3.254896713633841,8,0,False,True,0,0,False,True,False,True,False,True,1
1,9.07,1,1.0986122886681096,3,1,3.8911971306535658,6,195,False,False,0,1,False,True,True,False,False,False,1
0,8.5,21,0.6931471805599453,1,0,3.3958983308067054,5,94,False,False,0,0,False,False,True,False,False,False,1
1,15.9,1,1.0986122886681096,4,0,4.381383142061884,10,165,False,False,0,0,False,True,False,True,False,True,0
0,10.4,7,0.6931471805599453,2,0,3.0645051675676593,4,0,False,False,0,0,False,False,True,False,False,False,1
2,13.23,25,1.6094379124341003,4,1,4.00208814377281,10,167,False,False,0,0,False,False,True,False,True,True,1
0,7.8,3,0.6931471805599453,4,0,2.6131276459253976,5,0,False,True,0,0,False,False,False,True,True,False,1
0,10.24,4,0.6931471805599453,3,0,3.3958983308067054,6,468,False,False,0,0,False,True,False,False,False,True,1
0,11.88,29,0.6931471805599453,4,0,3.373103432113731,9,0,False,False,0,0,True,False,True,False,True,True,0
1,20.79,20,1.0986122886681096,4,1,4.318507816880452,8,79,False,False,0,0,False,False,True,False,False,True,1
1,13.5,15,0.6931471805599453,3,1,3.238060614334219,10,0,False,False,0,0,False,False,True,False,False,True,0
1,7.94,1,0.6931471805599453,2,0,3.02898427259321,6,0,False,False,0,0,False,False,True,True,False,True,1
0,8.5,28,0.6931471805599453,2,0,3.3958983308067054,4,105,False,False,0,1,False,False,False,True,False,False,1
0,8.44,17,0.6931471805599453,2,0,3.3958983308067054,3,90,False,False,0,0,True,False,True,False,False,True,1
0,9.64,26,0.6931471805599453,2,0,3.3517300292222707,4,0,False,False,0,0,False,False,True,True,False,True,1
0,7.5,3,1.0986122886681096,4,0,3.4313000710846975,6,136,True,False,0,0,False,False,False,True,True,False,1
1,9.5,28,1.0986122886681096,2,0,4.293632661502542,4,141,False,False,0,0,False,False,True,False,False,False,1
0,9.7,30,1.0986122886681096,6,0,3.9654125817485735,1,118,False,False,0,0,False,False,False,True,True,False,1
0,7.63,17,1.0986122886681096,1,0,2.83318555128013,1,119,False,False,0,0,False,False,True,True,False,True,1
1,10.71,27,0.6931471805599453,3,0,2.040749326673774,8,0,False,False,0,0,False,False,True,True,False,True,1
1,11.78,25,0.6931471805599453,2,1,2.5337046784962247,4,0,False,False,0,0,False,False,True,True,False,True,1
1,8.03,26,1.0986122886681096,3,1,3.7329023092519447,1,112,False,False,0,0,False,True,True,True,False,True,1
1,8.9,25,1.3862943611198906,2,3,4.061642643243519,4,291,False,False,0,0,False,False,True,True,False,True,1
0,10.97,21,1.0986122886681096,1,0,3.587881689356731,10,46,False,False,0,0,True,False,True,False,False,False,1
0,6.6,8,1.6094379124341003,2,0,3.5735060045450293,1,129,True,False,0,0,False,False,True,True,True,False,1
0,19.78,1,1.0986122886681096,4,0,4.324291041250237,4,206,False,False,0,0,False,False,True,True,False,True,0
1,9.64,1,0.6931471805599453,2,0,3.3958983308067054,8,177,False,False,0,0,False,False,False,True,False,True,1
0,12.9,8,0.6931471805599453,2,0,3.3958983308067054,10,193,False,False,0,0,False,False,False,True,False,False,1
0,12.0,13,0.6931471805599453,1,0,2.465248402451707,9,0,True,True,0,0,False,False,False,True,False,False,1
0,11.79,12,0.6931471805599453,2,0,2.555386649160747,7,0,False,False,0,0,False,False,True,True,False,True,0
1,9.31,3,1.6094379124341003,3,1,4.412386030044636,1,344,False,False,0,0,False,True,True,False,False,True,1
1,10.17,25,1.6094379124341003,2,0,4.184582768731615,6,289,False,False,0,0,True,False,True,False,True,True,1
2,16.04,1,0.6931471805599453,3,0,3.3958983308067054,7,267,False,False,0,0,True,False,True,False,False,True,1
1,4.22,17,1.0986122886681096,3,3,3.8301543870381676,3,174,False,False,0,0,False,True,True,False,False,False,1
1,12.02,15,0.6931471805599453,2,0,3.3958983308067054,6,84,False,False,0,0,False,False,True,True,False,True,1
0,7.23,29,0.6931471805599453,3,0,3.3958983308067054,7,23,False,False,0,0,False,True,True,True,False,False,1
1,6.57,1,0.6931471805599453,3,0,3.3958983308067054,1,486,False,True,0,0,False,True,False,False,False,True,1
1,7.109999999999999,1,1.0986122886681096,3,0,4.12994315195966,3,100,False,False,0,0,False,True,True,False,False,True,1
1,12.6,3,1.0986122886681096,2,0,3.7165619658030407,5,149,False,False,0,0,False,False,True,False,False,True,1
0,7.9,27,1.0986122886681096,4,0,3.9106957047513955,3,226,False,False,0,0,True,False,True,False,True,False,1
2,12.33,27,1.0986122886681096,4,0,4.234967951845132,7,76,False,False,0,0,False,True,True,True,False,True,0
0,7.0,29,0.6931471805599453,1,0,3.3958983308067054,1,390,False,False,0,0,False,False,True,False,False,False,1
1,10.54,27,0.6931471805599453,3,0,3.3958983308067054,4,36,False,False,0,0,False,True,True,True,False,True,1
1,10.53,12,0.6931471805599453,3,0,2.971517264251259,7,0,False,True,0,0,False,True,False,True,False,True,1
0,6.1,17,1.0986122886681096,1,0,3.3782013381652916,1,88,False,False,0,0,False,False,True,True,False,True,0
0,10.0,31,1.0986122886681096,2,0,3.295255839539272,8,168,False,False,0,0,False,False,True,True,False,False,1
2,27.8,30,0.6931471805599453,4,0,3.3958983308067054,6,139,False,False,0,0,True,False,True,False,False,True,1
2,11.79,30,0.6931471805599453,3,2,2.560687858207939,9,0,False,False,0,0,False,True,True,False,False,True,0
2,8.16,23,0.6931471805599453,3,0,3.3958983308067054,3,38,False,False,0,0,True,True,True,False,False,True,1
0,11.0,1,0.6931471805599453,2,0,2.1673718071827732,5,0,False,False,0,0,False,False,True,True,False,False,1
3,9.9,18,1.0986122886681096,3,4,3.7856740351569234,9,5,False,False,0,0,True,True,True,False,False,True,1
0,14.0,24,0.6931471805599453,3,0,3.1232423634283686,6,0,False,False,0,0,False,True,False,False,False,False,1
1,5.89,15,0.6931471805599453,2,0,3.632548245084799,3,0,False,False,0,0,False,False,True,True,False,True,1
2,14.2,30,0.6931471805599453,4,0,3.502278094181284,5,0,False,False,0,0,True,True,True,False,False,True,1
1,14.94,3,0.6931471805599453,2,0,2.785429183971268,9,0,False,False,0,0,False,False,True,False,False,True,1
1,9.32,30,1.0986122886681096,3,0,3.6545422813753894,6,89,False,False,0,0,False,False,True,True,True,True,1
0,7.6,4,0.6931471805599453,2,0,3.3958983308067054,1,330,False,True,0,0,False,False,False,True,True,False,1
1,8.32,6,0.6931471805599453,2,0,3.3958983308067054,8,302,False,False,0,0,False,False,True,True,False,True,1
1,9.9,23,0.6931471805599453,3,0,2.5665386623065727,7,0,False,False,0,0,False,True,True,True,False,True,1
1,13.6,13,0.6931471805599453,2,0,2.486075770018895,4,0,False,False,0,1,True,False,True,False,False,True,1
3,16.9,22,0.6931471805599453,1,0,3.3958983308067054,9,124,False,False,1,1,False,False,True,True,False,True,1
0,17.0,16,0.6931471805599453,2,0,3.3958983308067054,9,69,False,False,0,0,False,False,False,True,True,True,1
0,6.36,20,1.0986122886681096,2,0,3.921377052079903,3,260,False,False,0,0,True,False,True,False,False,False,1
0,6.7,5,5.541263545158426,1,0,8.283631947397264,9,1788,True,False,1,1,True,False,True,False,False,False,1
0,9.6,14,0.6931471805599453,4,0,3.3958983308067054,4,282,False,False,0,0,True,False,True,False,True,False,1
